# PPM: 60

Time,Pulse
9.16,12540
9.2,11785
9.24,11268
9.28,11250
9.32,10975
9.36,11160
9.4,11066
9.44,11401
9.48,10800
9.52,11418
9.56,11357
9.6,15335
9.64,17541
9.68,16372
9.72,15704
9.76,14412
9.8,12635
9.84,13252
9.88,12975
9.92,12761
9.96,12725
10.0,11808
10.04,11046
10.08,11172
10.12,10669
10.16,10928
10.2,11576
10.24,11268
10.28,11328
10.32,10765
10.36,9622
10.4,6020
10.44,13877
10.48,17105
10.52,17885
10.56,14618
10.6,12440
10.64,12223
10.68,13049
10.72,12924
10.76,13002
10.8,11890
10.84,10586
10.88,10609
10.92,10769
10.96,10073
11.0,10371
11.04,11039
11.08,10737
11.12,11348
11.16,10583
11.2,10070
11.24,10026
11.28,14137
11.32,17744
11.36,18157
11.4,16283
11.44,15715
11.48,12971
11.52,12631
11.56,13054
11.6,13230
11.64,13194
11.68,12454
11.72,10653
11.76,10380
11.8,10916
11.84,10422
11.88,10564
11.92,11072
11.96,11535
12.0,11337
12.04,11417
12.08,10678
12.12,10980
12.16,10794
12.2,13485
12.24,16785
12.28,16986
12.32,16038
12.36,15646
12.4,13192
12.44,13340
12.48,14515
12.52,13848
12.56,13535
12.6,12471
12.64,11699
12.68,10953
12.72,11875
12.76,11259
12.8,11366
12.84,11131
12.88,12435
12.92,11226
12.96,11493
13.0,11690
13.04,15783
13.08,18155
13.12,17526
13.16,16501
13.2,15438
13.24,13400
13.28,13902
13.32,13448
13.36,13363
13.4,13241
13.44,12082
13.48,11604
13.52,11312
13.56,11965
13.6,10095
13.64,10669
13.68,10790
13.72,11616
13.76,11078
13.8,11584
13.84,11927
13.88,17465
13.92,19331
13.96,17697
14.0,17205
14.04,16107
14.08,13778
14.12,13168
14.16,13958
14.2,12975
14.24,13243
14.28,12264
14.32,10785
14.36,10649
14.4,11427
14.44,10597
14.48,10796
14.52,10875
14.56,11340
14.6,11062
14.64,10597
14.68,10392
14.72,13563
14.76,17976
14.8,18779
14.84,16750
14.88,16610
14.92,14700
14.96,12551
15.0,13103
15.04,13695
15.08,13550
15.12,12433
15.16,11720
15.2,10898
15.24,11017
15.28,10309
15.32,11058
15.36,11196
15.4,11482
15.44,10473
15.48,11039
15.52,11174
15.56,12605
15.6,17151
15.64,18017
15.68,16156
15.72,15645
15.76,13675
15.8,12749
15.84,13043
15.88,12952
15.92,12838
15.96,12211
16.0,11498
16.04,9975
16.08,10498
16.12,10579
16.16,10702
16.2,10811
16.24,10890
16.28,10647
16.32,10977
16.36,12560
16.4,18098
16.44,18633
16.48,16550
16.52,16101
16.56,14289
16.6,12276
16.64,12521
16.68,12915
16.72,12136
16.76,12159
16.8,11160
16.84,9817
16.88,9918
16.92,11081
16.96,10244
17.0,10606
17.04,10460
17.08,11058
17.12,10462
17.16,10484
17.2,11213
17.24,15954
17.28,17976
17.32,16291
17.36,15707
17.4,14944
17.44,12451
17.48,12324
17.52,12441
17.56,18870
17.6,15590
17.64,9799
17.68,8969
17.72,9559
17.76,10730
17.8,10611
17.84,11432
17.88,7294
17.92,9318
17.96,9626
18.0,10241
18.04,10216
18.08,16155
18.12,20016
18.16,18473
18.2,16285
18.24,14349
18.28,13241
18.32,13092
18.36,12555
18.4,11801
18.44,12166
18.48,11716
18.52,11470
18.56,10587
18.6,10747
18.64,10444
18.68,11624
18.72,10540
18.76,10260
18.8,10319
18.84,11516
18.88,15286
18.92,17466
18.96,16388
19.0,16041
19.04,14763
19.08,12623
19.12,12843
19.16,13023
19.2,12582
19.24,12772
19.28,11960
19.32,10435
19.36,10739
19.4,10808
19.44,10983
19.48,10111
19.52,10935
19.56,10626
19.6,11080
19.64,10871
19.68,13167
19.72,17016
19.76,17937
19.8,16254
19.84,16787
19.88,14717
19.92,13632
19.96,13930
20.0,13845
20.04,-1
